,2021,2020,2019,2018
intangibleAssets,3334000.0,5594000.0,1752000.0,3149000.0
capitalSurplus,1235903000.0,1179972000.0,1127487000.0,1079188000.0
totalLiab,1571308000.0,1352135000.0,1167725000.0,839899000.0
totalStockholderEquity,1381051000.0,1205289000.0,1143683000.0,1063198000.0
otherCurrentLiab,41232000.0,22267000.0,14571000.0,25533000.0
totalAssets,2952359000.0,2557424000.0,2311408000.0,1903097000.0
commonStock,111000.0,113000.0,115000.0,119000.0
otherCurrentAssets,595329000.0,497992000.0,441210000.0,349698000.0
retainedEarnings,167659000.0,29936000.0,36067000.0,
otherLiab,31344000.0,81640000.0,24833000.0,19906000.0
goodWill,222855000.0,223055000.0,210364000.0,209958000.0
treasuryStock,-22622000.0,-4732000.0,-19986000.0,-16109000.0
otherAssets,135427000.0,113532000.0,101029000.0,91204000.0
cash,619001000.0,574426000.0,270478000.0,276579000.0
totalCurrentLiabilities,1358673000.0,1046626000.0,940692000.0,819536000.0
deferredLongTermAssetCharges,135427000.0,113532000.0,101029000.0,91204000.0
otherStockholderEquity,-22622000.0,-4732000.0,-19986000.0,-16109000.0
propertyPlantEquipment,322196000.0,372505000.0,369414000.0,125176000.0
totalCurrentAssets,2268547000.0,1842738000.0,1628849000.0,1473610000.0
netTangibleAssets,1154862000.0,976640000.0,931567000.0,850091000.0
netReceivables,984691000.0,714163000.0,832797000.0,794446000.0
accountsPayable,158195000.0,112518000.0,110893000.0,155034000.0
shortLongTermDebt,,239000.0,218000.0,200000.0
longTermDebt,,,239000.0,457000.0
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,803780000,421882000,625515000,591602000
minorityInterest,,,,
netIncome,598626000,306276000,454433000,434288000
sellingGeneralAdministrative,1951282000,1666041000,1958295000,1810601000
grossProfit,2696028000,2012611000,2525129000,2411012000
ebit,742505000,345351000,565473000,598706000
operatingIncome,742505000,345351000,565473000,598706000
otherOperatingExpenses,,,,
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,205154000,115606000,171082000,157314000
totalRevenue,6461444000,5109000000,6074432000,5800271000
totalOperatingExpenses,5718939000,4763649000,5508959000,5201565000
costOfRevenue,3765416000,3096389000,3549303000,3389259000
totalOtherIncomeExpenseNet,61275000,76531000,60042000,-7104000
discontinuedOperations,,,,
netIncomeFromContinuingOps,598626000,306276000,454433000,434288000
netIncomeApplicableToCommonShares,598626000,306276000,454433000,434288000
changeToLiabilities,52610000,1098000,-9204000,32428000
totalCashflowsFromInvestingActivities,-87609000,9461000,-102138000,-88509000
netBorrowings,-239000,-218000,-200000,-183000
totalCashFromFinancingActivities,-458589000,-315325000,-423366000,-490115000
changeToOperatingActivities,151563000,102659000,68207000,33649000
changeInCash,44575000,303948000,-6101000,-18174000
repurchaseOfStock,-287738000,-159172000,-277535000,-353509000
effectOfExchangeRate,-12363000,13284000,-226000,-11872000
totalCashFromOperatingActivities,603136000,596528000,519629000,572322000
depreciation,54451000,63500000,65625000,65949000
otherCashflowsFromInvestingActivities,-50998000,58674000,-42674000,-46025000
dividendsPaid,-170612000,-155935000,-145631000,-136423000
changeToAccountReceivables,-292628000,127740000,-48461000,-86217000
changeToNetincome,6904000,-23326000,4203000,63325000
capitalExpenditures,-36611000,-33377000,-59464000,-42484000
