,2021,2020,2019,2018
intangibleAssets,1739000000,1739000000,1855000000,1327000000
capitalSurplus,3309000000,4322000000,4312000000,4378000000
totalLiab,58735000000,55555000000,54547000000,49206000000
totalStockholderEquity,17509000000,18222000000,15936000000,12767000000
otherCurrentLiab,7205000000,6825000000,6654000000,5297000000
totalAssets,76578000000,74111000000,70817000000,62307000000
commonStock,4000000,4000000,4000000,4000000
otherCurrentAssets,6978000000,6639000000,5965000000,4374000000
retainedEarnings,15764000000,13918000000,12685000000,11055000000
otherLiab,46357000000,44087000000,42784000000,39097000000
goodWill,1911000000,1911000000,1913000000,1290000000
treasuryStock,-1568000000,-22000000,-1065000000,-2670000000
otherAssets,8565000000,6854000000,7102000000,7664000000
cash,205000000,151000000,185000000,112000000
totalCurrentLiabilities,7292000000,6895000000,7214000000,5844000000
deferredLongTermAssetCharges,270000000,46000000,299000000,1248000000
shortLongTermDebt,45000000,70000000,560000000,475000000
otherStockholderEquity,172000000,1170000000,52000000,-1579000000
propertyPlantEquipment,1027000000,1122000000,1181000000,1006000000
totalCurrentAssets,15324000000,14342000000,13456000000,12765000000
longTermInvestments,48012000000,48143000000,45310000000,38255000000
netTangibleAssets,14749000000,15392000000,13031000000,10820000000
shortTermInvestments,3697000000,3283000000,2921000000,4283000000
netReceivables,4445000000,4268000000,4384000000,3995000000
longTermDebt,4944000000,4352000000,4348000000,4265000000
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2896000000,2120000000,2560000000,1753000000
minorityInterest,,,,
netIncome,2365000000,1737000000,2085000000,1807000000
sellingGeneralAdministrative,4721000000,4441000000,4472000000,4234000000
grossProfit,7940000000,6983000000,7642000000,6376000000
ebit,3122000000,2439000000,3013000000,2074000000
operatingIncome,3122000000,2439000000,3013000000,2074000000
otherOperatingExpenses,26000000,31000000,91000000,91000000
interestExpense,-193000000,-207000000,-255000000,-268000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,531000000,383000000,475000000,268000000
totalRevenue,22349000000,20494000000,20736000000,18925000000
totalOperatingExpenses,19227000000,18055000000,17723000000,16851000000
costOfRevenue,14409000000,13511000000,13094000000,12549000000
totalOtherIncomeExpenseNet,-226000000,-319000000,-453000000,-321000000
discontinuedOperations,,,,322000000.0
netIncomeFromContinuingOps,2365000000,1737000000,2085000000,1485000000
netIncomeApplicableToCommonShares,2344000000,1716000000,2064000000,1801000000
investments,-1288000000,-1747000000,281000000,-2251000000
changeToLiabilities,0,0,0,0
totalCashflowsFromInvestingActivities,-2466000000,-2066000000,-2148000000,-1962000000
netBorrowings,588000000,-1087000000,-530000000,-959000000
totalCashFromFinancingActivities,-1581000000,-1778000000,-1191000000,-1467000000
changeToOperatingActivities,1676000000,974000000,309000000,257000000
issuanceOfStock,25000000,25000000,25000000,25000000
changeInCash,98000000,-23000000,141000000,-59000000
repurchaseOfStock,-1702000000,-171000000,-206000000,-16000000
effectOfExchangeRate,-6000000,8000000,-9000000,-10000000
totalCashFromOperatingActivities,4093000000,3871000000,3489000000,2843000000
depreciation,680000000,562000000,451000000,467000000
otherCashflowsFromInvestingActivities,-176000000,111000000,81000000,-204000000
dividendsPaid,-506000000,-478000000,-454000000,-379000000
otherCashflowsFromFinancingActivities,14000000,-42000000,-1000000,-447000000
changeToNetincome,-2393000000,-1567000000,-1864000000,-1027000000
capitalExpenditures,-133000000,-114000000,-105000000,-122000000
