,2022,2021,2020,2019
intangibleAssets,2379000000,3391000000,3556000000,4083000000
capitalSurplus,7275000000,6925000000,6663000000,6435000000
totalLiab,65090000000,63569000000,54536000000,49992000000
totalStockholderEquity,-2272000000,-21000000,5092000000,8094000000
minorityInterest,480000000,1467000000,1619000000,1586000000
otherCurrentLiab,4799000000,167000000,801000000,136000000
totalAssets,63298000000,65015000000,61247000000,59672000000
commonStock,2000000,2000000,2000000,3000000
otherCurrentAssets,4949000000,134000000,1028000000,17000000
retainedEarnings,9030000000,8202000000,13022000000,12409000000
otherLiab,10142000000,11101000000,3917000000,5068000000
goodWill,9451000000,9493000000,9360000000,9358000000
treasuryStock,-18579000000,-15150000000,-14595000000,-10753000000
otherAssets,1251000000,1799000000,1688000000,1705000000
cash,3532000000,6278000000,4015000000,2981000000
totalCurrentLiabilities,48466000000,44103000000,42624000000,37626000000
shortLongTermDebt,813000000,774000000,1056000000,348000000
otherStockholderEquity,-1534000000,-1480000000,-1703000000,-1851000000
propertyPlantEquipment,3640000000,4681000000,4251000000,2548000000
totalCurrentAssets,46231000000,45382000000,42222000000,38465000000
longTermInvestments,346000000,269000000,170000000,3513000000
netTangibleAssets,-14102000000,-12905000000,-7824000000,-5347000000
netReceivables,18583000000,19181000000,19950000000,18246000000
longTermDebt,4931000000,6292000000,6184000000,7255000000
inventory,18702000000,19246000000,16734000000,16709000000
accountsPayable,38086000000,38975000000,37195000000,33853000000
researchDevelopment,,,96000000.0,71000000.0
effectOfAccountingCharges,,,,
incomeBeforeTax,1928000000,-5034000000,1144000000,610000000
netIncome,1114000000,-4539000000,900000000,34000000
sellingGeneralAdministrative,10537000000,8849000000,9182000000,8437000000
grossProfit,13084000000,11967000000,12001000000,11552000000
ebit,2547000000,3118000000,2819000000,3115000000
operatingIncome,2547000000,3118000000,2819000000,3115000000
otherOperatingExpenses,,,,21000000.0
interestExpense,-178000000,-217000000,-249000000,-264000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,636000000,-695000000,18000000,356000000
totalRevenue,263966000000,238228000000,231051000000,214319000000
totalOperatingExpenses,261419000000,235110000000,228232000000,211204000000
costOfRevenue,250882000000,226261000000,219050000000,202767000000
totalOtherIncomeExpenseNet,-619000000,-8152000000,-1675000000,-2505000000
discontinuedOperations,-5000000,-1000000,-6000000,1000000
netIncomeFromContinuingOps,1292000000,-4339000000,1126000000,254000000
netIncomeApplicableToCommonShares,1114000000,-4539000000,900000000,34000000
changeToLiabilities,2802000000,1267000000,3952000000,1976000000
totalCashflowsFromInvestingActivities,-89000000,-415000000,-579000000,-1381000000
netBorrowings,-1150000000,-540000000,-298000000,-16000000
totalCashFromFinancingActivities,-6321000000,-1693000000,-2734000000,-2227000000
changeToOperatingActivities,49000000,8216000000,-385000000,68000000
issuanceOfStock,220000000,92000000,113000000,75000000
changeInCash,-2461000000,2373000000,1042000000,309000000
repurchaseOfStock,-3516000000,-742000000,-1934000000,-1639000000
effectOfExchangeRate,55000000,-61000000,-19000000,-119000000
totalCashFromOperatingActivities,4434000000,4542000000,4374000000,4036000000
depreciation,644000000,770000000,793000000,949000000
otherCashflowsFromInvestingActivities,-126000000,-139000000,23000000,-20000000
dividendsPaid,-277000000,-276000000,-294000000,-292000000
changeToInventory,-1169000000,-2276000000,-376000000,-368000000
changeToAccountReceivables,-1843000000,1145000000,-2494000000,-967000000
otherCashflowsFromFinancingActivities,-1598000000,-227000000,-321000000,-355000000
changeToNetincome,2478000000,8000000,1863000000,2439000000
capitalExpenditures,-388000000,-451000000,-362000000,-426000000
