,2021,2020,2019,2018
intangibleAssets,1143759000.0,1229259000.0,733583000.0,813063000.0
capitalSurplus,35561608000.0,35488634000.0,25719427000.0,25685987000.0
totalLiab,20744010000.0,19740425000.0,13960066000.0,12616776000.0
totalStockholderEquity,33362925000.0,31907599000.0,22584179000.0,22229145000.0
minorityInterest,4315337000.0,4353033000.0,3418657000.0,3502795000.0
deferredLongTermLiab,520778000.0,425995000.0,381013000.0,346852000.0
otherCurrentLiab,125843000.0,138757000.0,131497000.0,80469000.0
totalAssets,58486220000.0,56065005000.0,40031850000.0,38417664000.0
commonStock,7398000.0,7394000.0,6318000.0,6296000.0
otherCurrentAssets,914326000.0,1211117000.0,843627000.0,753573000.0
otherLiab,1097425000.0,1028210000.0,672491000.0,585649000.0
treasuryStock,-2206081000.0,-3588429000.0,-3141566000.0,-3463138000.0
otherAssets,753405000.0,588479000.0,505798000.0,479807000.0
cash,556117000.0,598086000.0,1088855000.0,343856000.0
totalCurrentLiabilities,1532826000.0,1376167000.0,910064000.0,941312000.0
deferredLongTermAssetCharges,8926000.0,5592000.0,4595000.0,8767000.0
otherStockholderEquity,-2206081000.0,-3588429000.0,-3141566000.0,-3463138000.0
propertyPlantEquipment,45914411000.0,44455673000.0,30380550000.0,30042518000.0
totalCurrentAssets,2063687000.0,2189580000.0,2174548000.0,1336982000.0
longTermInvestments,8610958000.0,7602014000.0,6237371000.0,5745294000.0
netTangibleAssets,32219166000.0,30678340000.0,21850596000.0,21416082000.0
netReceivables,593244000.0,380377000.0,242066000.0,239526000.0
longTermDebt,17715054000.0,16849076000.0,11905877000.0,11089815000.0
accountsPayable,1252767000.0,1143372000.0,704954000.0,760515000.0
shortLongTermDebt,,149000.0,,428000.0
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,3322848000,1747088000,1776363000,1886290000
netIncome,2939723000,1481814000,1572959000,1649361000
sellingGeneralAdministrative,293167000,274845000,266718000,238985000
grossProfit,3915208000,3566001000,2611872000,2345021000
ebit,2021664000,1699177000,1192126000,1145262000
operatingIncome,2021664000,1699177000,1192126000,1145262000
otherOperatingExpenses,22435000,30010000,13149000,13560000
interestExpense,-266228000,-314507000,-239953000,-229141000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,174258000,130458000,74517000,63330000
totalRevenue,5163695000,4736105000,3530799000,3102709000
totalOperatingExpenses,3142031000,3036928000,2338673000,1957447000
costOfRevenue,1248487000,1170104000,918927000,757688000
totalOtherIncomeExpenseNet,1301184000,47911000,584237000,741028000
discontinuedOperations,,,,
netIncomeFromContinuingOps,3148590000,1616630000,1701846000,1822960000
netIncomeApplicableToCommonShares,2933571000,1473122000,1566950000,1643426000
investments,-739828000,-128871000,113294000,199920000
changeToLiabilities,176858000,94105000,115219000,30125000
totalCashflowsFromInvestingActivities,-1990058000,-3074330000,-685350000,-663796000
netBorrowings,1360852000,1031252000,802695000,59033000
totalCashFromFinancingActivities,-1008325000,-372162000,-839599000,-1232101000
issuanceOfStock,743000,2217000,6082000,6891000
changeInCash,-41969000,-490769000,744999000,-103190000
repurchaseOfStock,-19855000,-59716000,-22434000,-26508000
effectOfExchangeRate,-39628000,18718000,5914000,-10852000
totalCashFromOperatingActivities,2996042000,2937005000,2264034000,1803559000
depreciation,1577942000,1561969000,1139879000,947214000
otherCashflowsFromInvestingActivities,-13208000,-2370000,-6784000,51982000
dividendsPaid,-1872861000,-1722989000,-1345660000,-1123367000
changeToAccountReceivables,-328511000,-127619000,-108165000,-72955000
otherCashflowsFromFinancingActivities,-477204000,384274000,-280282000,-148150000
changeToNetincome,-1378626000,-81123000,-472864000,-762839000
