,2021,2020,2019,2018
intangibleAssets,58861000.0,67818000.0,74008000.0,38504000.0
capitalSurplus,687295000.0,603891000.0,475792000.0,371794000.0
totalLiab,1582021000.0,1351352000.0,682954000.0,393746000.0
totalStockholderEquity,1310039000.0,1085757000.0,811670000.0,562408000.0
otherCurrentLiab,110252000.0,106761000.0,139655000.0,46744000.0
totalAssets,2892060000.0,2437109000.0,1494624000.0,964472000.0
commonStock,5000.0,5000.0,5000.0,5000.0
retainedEarnings,650058000.0,478004000.0,337682000.0,191133000.0
otherLiab,355885000.0,280536000.0,213628000.0,164518000.0
goodWill,129629000.0,140479000.0,129654000.0,34874000.0
treasuryStock,-27319000.0,3857000.0,-1809000.0,-524000.0
otherAssets,35892000.0,17029000.0,26202000.0,20200000.0
cash,530089000.0,827146000.0,223901000.0,187764000.0
totalCurrentLiabilities,525181000.0,436099000.0,436714000.0,225718000.0
deferredLongTermAssetCharges,27572000.0,11676000.0,16298000.0,14699000.0
shortLongTermDebt,148000.0,16894000.0,15673000.0,16639000.0
otherStockholderEquity,-27319000.0,3857000.0,-1809000.0,-524000.0
propertyPlantEquipment,457516000.0,345008000.0,212821000.0,119329000.0
totalCurrentAssets,1711291000.0,1719341000.0,932763000.0,677309000.0
longTermInvestments,498871000.0,147434000.0,119176000.0,74256000.0
netTangibleAssets,1121549000.0,877460000.0,608008000.0,489030000.0
shortTermInvestments,167728000.0,203783000.0,96855000.0,128550000.0
netReceivables,590820000.0,325364000.0,398734000.0,207614000.0
longTermDebt,621535000.0,573350000.0,,3510000.0
inventory,380143000.0,331696000.0,170798000.0,141519000.0
accountsPayable,252068000.0,162051000.0,157148000.0,107079000.0
otherCurrentAssets,,,27558000.0,824000.0
minorityInterest,,,,8318000.0
researchDevelopment,219633000,163123000,121351000,82245000
effectOfAccountingCharges,,,,
incomeBeforeTax,187224000,163666000,178603000,137123000
netIncome,169170000,140322000,146549000,128833000
sellingGeneralAdministrative,201196000,159104000,137345000,97571000
grossProfit,629318000,461359000,479338000,319236000
ebit,208489000,139132000,220642000,139420000
operatingIncome,208489000,139132000,220642000,139420000
otherOperatingExpenses,,,,
interestExpense,-6376000,-5330000,-4805000,-2536000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,18054000,23344000,33646000,9077000
totalRevenue,1963865000,1459271000,1425660000,937237000
totalOperatingExpenses,1755376000,1320139000,1205018000,797817000
costOfRevenue,1334547000,997912000,946322000,618001000
totalOtherIncomeExpenseNet,-21265000,24534000,-42039000,-2297000
discontinuedOperations,,,,
netIncomeFromContinuingOps,169170000,140322000,144957000,128046000
netIncomeApplicableToCommonShares,169170000,140322000,146549000,128833000
investments,-333736000,-136618000,-12450000,-23152000
changeToLiabilities,121645000,-18105000,130974000,68523000
totalCashflowsFromInvestingActivities,-484211000,-236637000,-152853000,-156609000
netBorrowings,-16073000,619218000,-9265000,-3786000
totalCashFromFinancingActivities,-15178000,640484000,-73021000,-7955000
changeToOperatingActivities,50943000,58943000,40207000,35265000
issuanceOfStock,2203000,21500000,9066000,10021000
changeInCash,-297057000,603245000,36137000,24601000
effectOfExchangeRate,-11797000,-23257000,3011000,86000
totalCashFromOperatingActivities,214129000,222655000,259000000,189079000
depreciation,39535000,31834000,26895000,12619000
otherCashflowsFromInvestingActivities,-1224000,26771000,-29406000,-112000
changeToInventory,-43051000,-149661000,-22544000,-20178000
changeToAccountReceivables,-247723000,86538000,-124071000,-60514000
otherCashflowsFromFinancingActivities,-1308000,-234000,-72822000,-14190000
changeToNetincome,120707000,69599000,60990000,24531000
capitalExpenditures,-149251000,-126790000,-72562000,-38608000
